ROC_AUC,PR_AUC,Threshold,Accuracy,Precision,Recall,F1,Predicted_Positive_Rate,model
0.5455805833219225,0.24055198798411148,0.42,0.3542074363992172,0.22025316455696203,0.7981651376146789,0.34523809523809523,0.7729941291585127,XGBoost_balanced
0.5452667853393582,0.23069972708241665,0.39,0.23679060665362034,0.21558704453441296,0.9770642201834863,0.35323383084577115,0.9667318982387475,Logistic_balanced
0.5407366835547036,0.23819093499317345,0.49,0.3816046966731898,0.21798365122615804,0.7339449541284404,0.33613445378151263,0.7181996086105675,Threshold_Logistic_balanced
